email_id,rfq_id,vendor_id,direction,timestamp,from_email,to_email,subject,email_type,body_snippet,bid_amount_usd,delivery_days
EML-03033,RFQ-0149,V021,inbound,2025-03-02 17:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0149 – Helios Micro Systems,bid,"Please find our quotation. Unit price USD 67.34. Total USD 8,417.50. Lead time 30 days.",8417.5,30.0
EML-03034,RFQ-0149,V011,outbound,2025-02-24 09:15:00,procurement@meridian-industrial.com,lisa@solarispowerco.com,Request for Quotation – RFQ-0149 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0149. Bid deadline: 2025-03-03.,,
EML-03035,RFQ-0149,V006,outbound,2025-02-24 09:15:00,procurement@meridian-industrial.com,andrew@brightsparkele.com,Request for Quotation – RFQ-0149 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0149. Bid deadline: 2025-03-03.,,
EML-03036,RFQ-0149,V002,outbound,2025-02-24 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectric.com,Request for Quotation – RFQ-0149 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0149. Bid deadline: 2025-03-03.,,
EML-03037,RFQ-0149,V002,inbound,2025-02-26 12:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0149,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03038,RFQ-0149,V002,inbound,2025-03-01 14:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0149 – Tanaka Electrical KK,bid,"Please find our quotation. Unit price USD 68.40. Total USD 8,550.00. Lead time 31 days.",8550.0,31.0
EML-03039,RFQ-0150,V006,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,andrew@brightsparkele.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03040,RFQ-0150,V006,inbound,2025-02-21 14:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0150,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03041,RFQ-0150,V006,inbound,2025-02-22 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03042,RFQ-0150,V006,inbound,2025-02-23 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-03043,RFQ-0150,V006,inbound,2025-03-05 14:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0150 – Bright Spark Electronics Ltd,bid,"Please find our quotation. Unit price USD 473.66. Total USD 73,890.96. Lead time 36 days.",73890.96,36.0
EML-03044,RFQ-0150,V011,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,lisa@solarispowerco.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03045,RFQ-0150,V021,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,terry@heliosmicrosys.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03046,RFQ-0150,V021,inbound,2025-02-21 11:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0150,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03047,RFQ-0150,V021,inbound,2025-03-03 14:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0150 – Helios Micro Systems,bid,"Please find our quotation. Unit price USD 400.02. Total USD 62,403.12. Lead time 28 days.",62403.12,28.0
EML-03048,RFQ-0150,V002,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectric.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03049,RFQ-0150,V002,inbound,2025-03-04 17:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0150 – Tanaka Electrical KK,bid,"Please find our quotation. Unit price USD 418.24. Total USD 65,245.44. Lead time 23 days.",65245.44,23.0
EML-03050,RFQ-0150,V016,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,james@precisionarcsy.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03051,RFQ-0150,V016,inbound,2025-02-21 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0150,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03052,RFQ-0150,V016,inbound,2025-02-22 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03053,RFQ-0150,V016,inbound,2025-02-23 11:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-03054,RFQ-0150,V016,inbound,2025-03-02 15:00:00,james@precisionarcsy.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0150 – Precision Arc Systems,bid,"Please find our quotation. Unit price USD 377.65. Total USD 58,913.40. Lead time 12 days.",58913.4,12.0
EML-03055,RFQ-0150,V013,outbound,2025-02-19 09:15:00,procurement@meridian-industrial.com,john@vantagesensors.com,Request for Quotation – RFQ-0150 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0150. Bid deadline: 2025-03-05.,,
EML-03056,RFQ-0150,V013,inbound,2025-02-22 12:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0150,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03057,RFQ-0150,V013,inbound,2025-02-23 11:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03058,RFQ-0150,V013,inbound,2025-02-24 11:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0150 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-03059,RFQ-0150,V013,inbound,2025-03-05 09:00:00,john@vantagesensors.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0150 – Vantage Sensors GmbH,bid,"Please find our quotation. Unit price USD 408.24. Total USD 63,685.44. Lead time 16 days.",63685.44,16.0
EML-03060,RFQ-0151,V006,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,andrew@brightsparkele.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03061,RFQ-0151,V006,inbound,2025-02-24 12:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0151,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03062,RFQ-0151,V006,inbound,2025-02-25 11:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0151 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03063,RFQ-0151,V006,inbound,2025-03-07 15:00:00,andrew@brightsparkele.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0151 – Bright Spark Electronics Ltd,bid,"Please find our quotation. Unit price USD 307.05. Total USD 42,372.90. Lead time 30 days.",42372.9,30.0
EML-03064,RFQ-0151,V013,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,john@vantagesensors.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03065,RFQ-0151,V021,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,terry@heliosmicrosys.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03066,RFQ-0151,V021,inbound,2025-02-25 09:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0151,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03067,RFQ-0151,V021,inbound,2025-03-05 17:00:00,terry@heliosmicrosys.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0151 – Helios Micro Systems,bid,"Please find our quotation. Unit price USD 357.64. Total USD 49,354.32. Lead time 46 days.",49354.32,46.0
EML-03068,RFQ-0151,V011,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,lisa@solarispowerco.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03069,RFQ-0151,V002,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,lance@tanakaelectric.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03070,RFQ-0151,V002,inbound,2025-02-24 10:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0151,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03071,RFQ-0151,V002,inbound,2025-03-07 14:00:00,lance@tanakaelectric.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0151 – Tanaka Electrical KK,bid,"Please find our quotation. Unit price USD 355.12. Total USD 49,006.56. Lead time 54 days.",49006.56,54.0
EML-03072,RFQ-0151,V016,outbound,2025-02-22 09:15:00,procurement@meridian-industrial.com,james@precisionarcsy.com,Request for Quotation – RFQ-0151 – Electrical Components,rfq_invite,Please find attached our RFQ RFQ-0151. Bid deadline: 2025-03-07.,,
EML-03073,RFQ-0152,V004,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,sandra@strömberghydra.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03074,RFQ-0152,V004,inbound,2025-03-04 15:00:00,sandra@strömberghydra.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03075,RFQ-0152,V004,inbound,2025-03-10 12:00:00,sandra@strömberghydra.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Strömberg Hydraulics AB,bid,"Please find our quotation. Unit price USD 82.91. Total USD 8,373.91. Lead time 31 days.",8373.91,31.0
EML-03076,RFQ-0152,V001,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,allison@kovacsprecisio.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03077,RFQ-0152,V001,inbound,2025-03-06 17:00:00,allison@kovacsprecisio.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03078,RFQ-0152,V001,inbound,2025-03-12 10:00:00,allison@kovacsprecisio.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Kovacs Precision GmbH,bid,"Please find our quotation. Unit price USD 84.52. Total USD 8,536.52. Lead time 18 days.",8536.52,18.0
EML-03079,RFQ-0152,V019,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,daniel@emeraldislecas.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03080,RFQ-0152,V019,inbound,2025-03-05 15:00:00,daniel@emeraldislecas.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03081,RFQ-0152,V019,inbound,2025-03-12 14:00:00,daniel@emeraldislecas.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Emerald Isle Castings Ltd,bid,"Please find our quotation. Unit price USD 88.07. Total USD 8,895.07. Lead time 42 days.",8895.07,42.0
EML-03082,RFQ-0152,V022,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,stephen@andeanprecisio.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03083,RFQ-0152,V022,inbound,2025-03-06 11:00:00,stephen@andeanprecisio.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0152 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03084,RFQ-0152,V022,inbound,2025-03-07 11:00:00,stephen@andeanprecisio.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0152 — Clarification Required,query,Could you clarify item specification on line 2? Specifically tolerance and surface finish.,,
EML-03085,RFQ-0152,V022,inbound,2025-03-09 14:00:00,stephen@andeanprecisio.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Andean Precision SRL,bid,"Please find our quotation. Unit price USD 75.21. Total USD 7,596.21. Lead time 28 days.",7596.21,28.0
EML-03086,RFQ-0152,V017,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,amy@türkmakinaaş.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03087,RFQ-0152,V017,inbound,2025-03-06 09:00:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03088,RFQ-0152,V017,inbound,2025-03-07 11:00:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Re: RFQ RFQ-0152 — Clarification Required,query,Could you clarify item specification on line 1? Specifically tolerance and surface finish.,,
EML-03089,RFQ-0152,V017,inbound,2025-03-11 10:00:00,amy@türkmakinaaş.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Türk Makina A.Ş.,bid,"Please find our quotation. Unit price USD 79.74. Total USD 8,053.74. Lead time 42 days.",8053.74,42.0
EML-03090,RFQ-0152,V007,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,jessica@nakamuratoolin.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03091,RFQ-0152,V007,inbound,2025-03-05 11:00:00,jessica@nakamuratoolin.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03092,RFQ-0152,V007,inbound,2025-03-09 16:00:00,jessica@nakamuratoolin.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Nakamura Tooling Co.,bid,"Please find our quotation. Unit price USD 87.95. Total USD 8,882.95. Lead time 27 days.",8882.95,27.0
EML-03093,RFQ-0152,V010,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,timothy@adriaticfasten.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03094,RFQ-0152,V010,inbound,2025-03-06 13:00:00,timothy@adriaticfasten.com,procurement@meridian-industrial.com,Re: Request for Quotation – RFQ-0152,acknowledgement,Thank you for your RFQ. We will submit our quotation before the deadline.,,
EML-03095,RFQ-0152,V010,inbound,2025-03-10 17:00:00,timothy@adriaticfasten.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – Adriatic Fastenings d.o.o.,bid,"Please find our quotation. Unit price USD 74.33. Total USD 7,507.33. Lead time 39 days.",7507.33,39.0
EML-03096,RFQ-0152,V024,outbound,2025-03-03 09:15:00,procurement@meridian-industrial.com,tim@baltictechuab.com,Request for Quotation – RFQ-0152 – Mechanical Parts,rfq_invite,Please find attached our RFQ RFQ-0152. Bid deadline: 2025-03-12.,,
EML-03097,RFQ-0152,V024,inbound,2025-03-12 13:00:00,tim@baltictechuab.com,procurement@meridian-industrial.com,Quotation Submission – RFQ-0152 – BalticTech UAB,bid,"Please find our quotation. Unit price USD 83.10. Total USD 8,393.10. Lead time 35 days.",8393.1,35.0
